Nombre,x,y,Estatus
"Gopherus berlandieri Agassiz, 1857",-99.518222,26.058917,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.193833,26.227694,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.004889,25.913111,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.293639,25.929694,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.005194,25.913194,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.615833,25.984889,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.868028,26.355028,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.340389,25.915944,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.025472,26.420972,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.65425,26.595778,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.448611,27.095556,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.067778,27.283333,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.274999,25.814392,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.592778,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.274999,25.814392,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.324167,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.566389,25.973333,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.592778,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.592778,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.592778,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.462222,27.087222,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.5075,25.681667,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.592778,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.439722,26.581944,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.583333,24.85,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.592778,25.809167,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.130556,27.241944,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.274999,25.814392,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.266532,25.632359,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.384033,25.918751,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.79021,25.075246,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.749064,25.69134,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.836666,25.791506,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.35109,25.745617,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.635224,25.949176,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.508067,25.713764,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.299294,25.634795,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.277504,25.709659,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.395636,25.60835,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.319688,25.712988,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.318357,25.709271,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.429005,25.744156,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.026844,25.861825,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.629013,25.09575,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.223523,25.71678,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.882726,25.608604,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.878493,25.647591,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.080956,25.897397,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.107263,25.986321,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.011936,25.984622,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.046226,25.929289,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.124638,25.689197,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.554639,26.543277,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.216675,25.894234,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.575451,26.751222,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.486181,26.773682,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.414159,26.78266,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.153291,25.945216,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.711944,25.694975,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.465634,25.906938,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.516264,25.86984,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.303832,25.942597,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.318533,25.879383,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.311738,25.984387,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.204639,25.998468,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.22012,25.927949,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.314369,25.935106,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.653077,25.242653,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.311156,25.664744,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.077963,25.969859,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.361807,25.696628,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.91167,25.841173,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.077632,25.800383,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.148959,25.919389,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.143478,25.959524,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.050047,25.899872,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.435411,26.768466,Presencia
"Gopherus berlandieri Agassiz, 1857",-98.782732,25.426724,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.564762,25.968642,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.267654,25.733329,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.49254,25.657016,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.322271,25.736394,Presencia
"Gopherus berlandieri Agassiz, 1857",-99.995272,25.889522,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.4801606,25.7703392,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.6501648,25.8003374,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.6501648,25.8003374,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.6501648,25.8003374,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.6501648,25.8003374,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.40106,25.987268,Presencia
"Gopherus berlandieri Agassiz, 1857",-100.408078,25.820136,Presencia
