nombre,x,y,Estatus
"Odocoileus virginianus (Zimmermann, 1780)",-100.352329,25.60882,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.353753,25.60652,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.097068,26.402172,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.029154,26.782553,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.760479,25.04453,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.35743,25.614162,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.999619,26.252855,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.591119,26.480223,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.606729,26.512006,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.378268,25.20558,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.32474,25.616294,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.106606,24.686039,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.357277,25.606393,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.354768,25.619737,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.840056,26.753935,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.368434,25.359403,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.760808,25.04401,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.646366,26.200118,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.524619,26.534229,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.243894,25.852174,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.353218,25.6151,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.681721,26.826789,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.795122,26.80301,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.357158,25.606083,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.118052,26.410977,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.353657,25.61207,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.671814,26.80876,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.356999,25.614147,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.266603,25.392781,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.584692,26.547287,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.200505,25.368599,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.515044,26.546417,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.29512,25.804307,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.157517,25.896525,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.171345,26.896262,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.47821,25.514534,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-98.788088,25.585946,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.352899,25.606525,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.76385,25.042426,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.378331,25.205552,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.331244,25.602938,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.254186,25.3345,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.345414,25.599418,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.345807,25.599663,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.716732,26.849361,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.03497,25.778032,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.624159,26.48169,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.753875,24.747847,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.129367,26.545146,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.570174,26.551195,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.761367,25.044563,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.341513,25.605975,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.538282,26.586935,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.76228,25.043917,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.110187,26.40532,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.207285,25.382002,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.171505,25.422431,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.607076,26.526719,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.214488,25.386024,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.603427,26.532963,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.115676,26.405286,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.640068,25.678894,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.996817,25.585988,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.339478,25.595142,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.360241,25.618744,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.095957,26.383268,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.015546,25.534978,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.524628,26.642358,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.357038,25.60674,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.432493,26.502008,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.344812,25.601558,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.511599,26.62872,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.472682,26.539368,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.733331,24.74846,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.213867,26.522888,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.610773,26.519241,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.356438,25.617397,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.171283,25.433424,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-99.64118,26.026058,Presencia 
