Nombre,x,y,Estatus
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.9125,23.955833,Presencia
"Canis latrans Say, 1823",-99.77,24.01,Presencia
"Canis latrans Say, 1823",-100.180278,23.672222,Presencia
"Canis latrans Say, 1823",-99.238889,25.705,Presencia
"Canis latrans Say, 1823",-99.886111,25.744722,Presencia
"Canis latrans texensis Bailey, 1905",-100.171667,26.503333,Presencia
"Canis latrans texensis Bailey, 1905",-100.166667,26.479722,Presencia
"Canis latrans texensis Bailey, 1905",-100.171667,26.503333,Presencia
"Canis latrans texensis Bailey, 1905",-100.171667,26.503333,Presencia
"Canis latrans texensis Bailey, 1905",-100.0825,25.347222,Presencia
"Canis latrans texensis Bailey, 1905",-100.110278,25.375833,Presencia
"Canis latrans texensis Bailey, 1905",-100.12,26.418889,Presencia
"Canis latrans texensis Bailey, 1905",-99.631111,25.6,Presencia
"Canis latrans texensis Bailey, 1905",-100.111667,25.778333,Presencia
"Canis latrans texensis Bailey, 1905",-100.12,26.418889,Presencia
"Canis latrans Say, 1823",-98.724241,25.783069,Presencia
"Canis latrans Say, 1823",-100.631667,24.783144,Presencia
"Canis latrans Say, 1823",-100.635444,24.780338,Presencia
"Canis latrans Say, 1823",-98.835452,25.755847,Presencia
"Canis latrans Say, 1823",-100.725426,24.855761,Presencia
"Canis latrans Say, 1823",-100.665543,24.797181,Presencia
"Canis latrans Say, 1823",-99.017104,25.758812,Presencia
"Canis latrans Say, 1823",-100.470673,26.538201,Presencia
"Canis latrans Say, 1823",-100.151196,25.471793,Presencia
"Canis latrans Say, 1823",-100.235953,24.42033,Presencia
"Canis latrans Say, 1823",-100.717506,24.828027,Presencia
"Canis latrans Say, 1823",-100.475575,25.667056,Presencia
"Canis latrans Say, 1823",-100.434481,25.757461,Presencia
"Canis latrans Say, 1823",-100.009176,25.585988,Presencia
"Canis latrans Say, 1823",-99.789489,23.892389,Presencia
"Canis latrans Say, 1823",-100.436744,25.755604,Presencia
"Canis latrans Say, 1823",-100.081511,25.929746,Presencia
"Canis latrans Say, 1823",-100.777502,26.120456,Presencia
"Canis latrans Say, 1823",-100.646954,25.808329,Presencia
"Canis latrans mearnsi Merriam, 1897",-100.70888,24.971501,Presencia
